controlador,cenario,start_temp,occupancy,hour,conf_larga_pct,conf_estreita_pct,na_tolerancia_pct,desvio_ideal,energia_kwh
DQN Agressivo,R082,28.29367602730619,22,17,93.33333333333333,89.33333333333333,86.66666666666667,0.42258982093458397,15.239692000000002
DQN Agressivo,R083,24.79572381474744,18,4,100.0,100.0,100.0,0.14980844578814745,11.136698
DQN Agressivo,R084,30.91998551776868,30,21,94.66666666666667,94.66666666666667,94.66666666666667,0.45029045702082915,21.101112
DQN Agressivo,R085,28.062087397422893,40,22,100.0,100.0,100.0,0.14403061515984064,21.101112
DQN Agressivo,R086,32.659968726790204,26,12,77.33333333333333,74.66666666666667,66.66666666666666,1.3534462378642524,21.101112000000004
DQN Agressivo,R087,28.878681618294404,12,14,92.0,88.0,80.0,0.5005151718760105,12.895124000000003
DQN Agressivo,R088,17.953114159578913,2,7,42.66666666666667,28.000000000000004,16.0,2.7433265944364296,0.0
DQN Agressivo,R089,17.15147625800826,34,21,73.33333333333333,66.66666666666666,64.0,1.3070337493538415,9.964414000000001
DQN Agressivo,R090,16.375196780873626,32,12,69.33333333333334,62.66666666666667,56.00000000000001,1.6893366631370799,6.4475620000000005
DQN Agressivo,R091,19.019405810342416,18,3,73.33333333333333,64.0,60.0,1.1730344178157919,5.861420000000001
DQN Agressivo,R092,18.819356161102448,23,21,76.0,68.0,62.66666666666667,1.08125386575117,7.619846000000001
DQN Agressivo,R093,24.40599213484399,29,8,100.0,100.0,94.66666666666667,0.18109935449460765,14.067408000000002
DQN Agressivo,R094,32.986567039989566,31,13,76.0,72.0,66.66666666666666,1.4954503180714,22.859538
DQN Agressivo,R095,21.15662913529142,14,8,89.33333333333333,78.66666666666666,68.0,0.5999178386487394,5.861420000000001
DQN Agressivo,R096,27.829736926905802,34,2,100.0,100.0,100.0,0.14664158150037637,19.342686
